product/productId,product/title,product/price,review/userId,review/profileName,review/helpfulness,review/score,review/time,review/summary,review/text
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,23,jimj,0/0,3.0,1182038400,good voice quality but very fragile,really good voice quality and weightless - but whats the use if it would last only for a week - this thing cracked open in a week of usage and would not work.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,609,Clueless in California,0/0,5.0,1290902400,Great case,"This is the second Armour Case I have bought for a Palm PDA; prior to this I had used the Palm brand had cases. Unfortunately, this will probably be the last Armour Case I purchase, not because of the case but because the Palm PDA's are no longer being made. Having said that, I would get it again in a minute if I had a need: it is easy to open but does not open by itself the way the Palm-made hard cases I have used do. It has the right cut-outs in the right places meaning I can plug it into the computer or the power cord while still in the case (unlike the Palm-made hard case, where you have to almost remove the unit to access these slots). Having TWO Palm PDA's stolen in the last year (Note to thieves: these are NOT phones, guys!), I was lucky to still be able to get a Palm replacement as well as another one of these cases. But, I doubt I'll be able to get another Palm PDA if it happens again, which is unfortunate."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,441,prapor,0/0,3.0,1282089600,Good case but bad clip,"Perfect metal case protect PDA as expected, but plastic clip was broken after 2 monthes of active usage."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,874,"Clifford K. Shepard ""Shep""",0/0,5.0,1274572800,Armor,"Have a Palm Tx, and travel with it. Needed something to protect it. This certainly does."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,481,"Ewing Foldger ""TXPalmer""",0/0,4.0,1271808000,"Great Look, Fit, and Function!","Very nice case with an excellent fit to my Palm TX. The TX is held securely in the case by means of a well-fitting plastic retainer that slides into the TX flip-cover slot. Out of the shipping container, the case clasp was a tiny bit loose but gentle pressure with the case open let me easily adjust the metal clasp to give a tighter fit. Overall, an excellent design."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,648,Michael David Brown,0/0,4.0,1271116800,Good Protection,This case is just what I needed. It provides protection for my TX and a convenient memory card storage. It was delivered on time and in very good condition. I recommend this vendor to others needing supplies or accessories.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,536,Leila De Oliveira,0/0,5.0,1268784000,Necessary and useful protection for your Palm TX,"I use Palms for more than 8 years and is the second time I buya case, this time for my new Palm TX. It really protects your Palmagainst scratches, falls and pressure on the screen, which couldmake the lifetime of your Palm be short. This case is an armoragainst all the acidents above mentioned. Great buy!"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,637,Kaiser Soze,0/0,4.0,1266969600,As advertised,"The case is as advertised, hard black metal. I appreciate having the connectors available so I don't have to open it to sync using the USB cable. No problem opening or closing it. I don't use the belt clip, so I can't comment on that. There is a storage location for one extra SDRAM plug-in."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,378,"N. Myers ""myers""",0/0,3.0,1265587200,Unhappy,"I had this item for two days and the clip snaped off, this was the reason I bought it in ther first place, I still like the case but I just cannot clip it to my belt anymore"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,106,JQ Tusker,0/0,5.0,1234828800,Great Palm Armor,"Simply great!Protective, while still allowing you access to all the Palms feature and charging.No complaints whatsoever."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,218,"B. Alexander ""jaja""",0/0,5.0,1216771200,safe palm,"I've used this case for over a year now. I carry my palm all the time in my jeans pocket, it goes everywhere with me. I've even dropped it a few times.The catch that holds it closed works well, not hard to open (though with two hands). If I stick too many receipts in the back of the case the catch won't catch.Possible downside? The hinge opens along the long side like a book, so if you use it oriented that way the case kinda gets in the way. If you use it turned the other way (my preference) the case sits nicely in my hand for writing-awesome.Never used the belt clip, I've had terrible luck with those things no matter what they're attached to (phone, ipod, whatever..)"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,362,H. Mason,40/40,5.0,1158278400,Way exceeded expectations.,"When I got my new Palm TX, I knew I wanted a hard metal case. I had one for my T3 that was really ugly and had gaping seams that were grossly misaligned. But it protected my Palm from all the drops and abuse I could give it. So after reading the other reviews on this page, I didn't expect much more than protection.The case I got shipped to me is really well made. The seams are tight and straight, the device is held securely, the latch is secure without being inoperable, and access is available open or closed to the stylus, card, headphone jack, power and hotsync jacks. The heft, color and texture are pleasing, at least to me. I don't use the belt clip so I can't comment on its functionality. Although I bought this case as a temporary solution until I could identify something better, I don't know what would make a case better for me than this one."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,779,"Parathalyn ""Parathalyn""",33/33,5.0,1162425600,Better than the Palm case by a mile.,"One would think that the makers of a PDA would have the accessories for the PDA down pat, but I wasn't impressed with the Palm case I saw in person. This case as so many advantages to the Palm case that it's hard to list, but here's the highlights:*Palm case only comes in silver-ish and looks pretty tacky vs. this case comes in black.*Palm case and many others are not snug with the PDA, so it will rattle (not with this case).*The slip tab inside the case helps keep the PDA secure, so even if the case pops open, the PDA won't go flying.*Very secure latch. (I have a bit of trouble getting the case open, but I have bad nerves in my hands.)*Cutouts for everything (SD card, headphone jack, power button, etc.)*The cutout area for the headphone jack is actually big enough and doesn't impede the jack.*TWO SD card slots on the inside cover.*Soft inside lining.*Doesn't add too much bulk to PDA.About the only drawback I can see with this case is that the belt clip might as well not be included and is a piece of junk, but that seems to be the case with other Palm TX cases and I wasn't planning on using it anyway.Update Feb. 2009: I've had this case for nearly 2.5 years, so I got quite a bit of use out of it. Unfortunately, during a short drop, the peg holding the PDA into the case broke. The case protected the PDA perfectly, and it's still technically useable. The PDA just now doesn't stay in the case when it's open. I haven't found a replacement peg piece, so I'm going to have to buy an entire new hard case to protect my PDA and keep it in the case. I'm weighing the two options."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,363,Boilermate,18/18,4.0,1173657600,Sturdy Protective Case,"I have had this case for about 7 months and I am satisfied with its performance. It is well built and has protected my TX from damage. The Palm fits snugly and the case closes securely. The memory card slots are a nice touch, and the openings allow for access to all ports without opening the case.I can't comment on the sturdiness of the belt clip. I took it off the first day, as I usually carry my Palm in my shirt pocket.Cons: The case is very slippery so I stuck on some 3M non-skid strips to keep it from slipping out of my hand.I also wish the front cover opened and folded over the back, rather than just over 180 degrees.You have to watch the hinge pin, as it has a tendency to work its way out.I consider these to be minor shortcomings and I would recommend this case."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,513,F. Lackner,16/16,3.0,1171929600,Acceptable case,"I purchased this case based on the reviews here, and on my own prior bad experience with a Palm case. This case looks neat, has cutouts so you can use all the ports and plugs with the case closed, and has a neoprene lining that fits very nicely. The SD slots have a much nicer design than Palm's. The minus to Boxwave's design is that it does not fold back flat against itself; the cover just flops at 180 and I can see that being a problem. Also, the hinge and clasp are external, taking up more space. The belt clip, which I would never use anyway, looks like an afterthought that would easily snap under any substantial force."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,156,GI Joe,12/12,5.0,1169510400,Excellent Product,"This is my second metal TX case (the other one was a different brand). I did my research before buying it and was accidentally shipped the wrong case. So I got to see what another case was like and I have a much greater appreciation for this one.Let me tell you, this one is excellent. I do not and will not use the belt clip, so I cannot vouch for that portion. Due to the excellent padding and fit, My PDA is very snuggly settled in the case. The case allows access to all of the TX features. It is very sturdy, protective, and adds very little bulk or weight to the PDA. The case will easily open if you are trying to open it, otherwise it stays closed. The case also has four tiny points on the bottom of it that will raise the case off the surface, so that if you are playing music, you can hear it with the speaker side down to the surface. It even has a tiny access hole to the reset button.I highly recommend it if you are scared of ever dropping your PDA or simply just want to protect you delicate, yet fairly expensive piece of equipment."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,375,M. Hyland,9/9,5.0,1174867200,Works Great,This simple matt black case is tough and the TX fits in it snugly. Its well designed to access ports without removing it from the case. I had a leather case for my last palm. It looked a bit more stylish but because it was soft it was always pressing on the command buttons and turning itself on. No such problem with this shell case. The only design improvement I would suggest would be a slightly rubberized exterior like I have on my motorola cell phone. It really helps me to keep from dropping it. The metal case is a bit slippery. I'm happy with it.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,859,"V. Lawrence ""Osteopathic Doc""",8/8,4.0,1174521600,Happy with the product,I have had the case for a month now and I am very happy with it so far. The case holds my TX nicely. No problems with the belt clip either. Very good product for the price.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,417,"Matt ""Matt""",7/7,4.0,1185580800,"A few details were lacking, but the best I've seen far...","I purchased this after having a cracked screen on my TX, and paying a bundle for repairs. The little screen cover was on it, and covering the screen. Apparently having the side of the TX pinched caused the screen to get broken even while closed. After I'd sent it off for repairs I immediately went shopping and found this case. Exactly what a paranoid palm owner would want.The case looks pretty nice, though it does add some bulk. That is pretty unavoidable. All the ports are very accessable, and even the speaker is accounted for. I'm pretty happy with the fit. The edges are a little on the sharp side on some corners. It snaps closed nicely, and seems pretty snug. The hinge juts out a bit after closing, and I can see the pin might start to work out over time. The SD cards have to be inserted backwards, such that the metal contacts face you, or it will push out the card holder, which will then make contact with the screen. My final gripe is the most annoying.. as noted by other reviewers, you can only lay the case open, like a book. You cannot fold it back, behind the palm, out of the way.All in all I'm pretty happy, and haven't seen anything better. It looks like it will work well. I just see room for improvement."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,238,Jeremy B. Schopp,21/26,1.0,1150934400,"RUN!!!, RUN FAR AWAY!!!!","I bought the silver version and this product is junk. It is cheaply constructed and broke the instant I attempted to place my palm TX in it. The cheap plastic slide piece that attaches the PDA to the case would break in a stiff breeze. The neoprene lining lifts off in humid weather or whenever it feels like it. The memory card slots are a joke and the shoddy belt clip is the punch line. Without a doubt, the worst online purchase I have ever made."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,664,Bucyrusboy,6/6,4.0,1175731200,Palm TX Armor case is okay but...,"The case is attractive, built like a tank, and the Palm TX fits easily and snugly inside. Though reasonably slim, naturally it does take up more space in your pocket. Since it's hinged like a book, you end up holding it like one- on your lap or a table. You can't leave it in the case if you use an after market cradle to charge/synch your Palm TX. Though the original Palm TX cover is rather skimpy, think of it as a bikini i.e. comfortable & covers the basics. The Armor case might be better for travel and rough environments."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,267,Gerardo Hernandez,0/0,4.0,1213833600,"Great protective armor case, better than the original case.","I think that it simply does what the manufacturer says it does, which is to protect the Palm, and in my case I've found that it is so. I use my Palm in my pants pockets, and I like the fact that it does not get scratches at all, like the Palm original aluminum case. It does not rattle the Palm because it fits snuggly, unlike the original case. It has a back opening for the tiny speaker, so I think you can hear alarms louder. I've used mine for a month and I haven't have any problem with the plastic hinges that others described. It is somewhat difficult to open, though, that's why I give it 4 stars. You can charge and synch the Palm without open this case, unlike the original one. I do recommend it."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,405,Nathan Cornwall,0/0,2.0,1204243200,so-so,"My TX fit well and is well protected, but-The slide-groove holder is made of grossly inadequate thin brittle plastic and it broke off right away, so the TX may fall out.andThe hinge-pin starts to work its way out and I have to push it back in every few days"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,894,Daniel P. McCarthy,0/0,5.0,1203811200,Went through my snowblower.,"This story tops them all. I have dropped my Palm TX over and over with the Palm TX case. It's kind of banged up. The belt clip is kind of worn out. The springing thing won't hold it very well any more. The other day I got home from work and it was almost dark so I had to hurry and do some snowblowing. I heard a bump sound and didn't realize my Palm fell off the belt clip. I ran over it with my snowblower and it came out the shoot and hit the wall. I didn't realize it until I dug it out of the snow two days later. The TX was gaping open and the stylus was broken in half. I snapped it closed and the TX still works fine! Just had to get a new stylus. Weird, because my first TX died on me with no bumping around and I got this replacement one under warranty."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,626,Happy with XP and Mac,0/0,2.0,1201910400,Design Flaw,"Bought two of these and it always breaks in the same place after several months of use, if not sooner. Other reviewers have had the same experience. The problem lies with the plastic slide where you attach your Palm. It is flimsy and not detailed properly re. interface with the metal case itself. It invariably breaks after several openings/closings, if not before. I had a Rhino case before on another Palm and it looks as if I will have to try that or a leather one again."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,794,"azzyazzy ""azzyazzy""",0/0,4.0,1201910400,"Great case, has slots for media cards but...","I've had this case for close to a year now and had no problems with it up until 2 months ago when I noticed one of the plastic hinges that attaches the Palm to the case snapped off, the remaining intact hinge has held up for about 2 months so far. The clasp has been fine and holds the case firmly shut, great access to all buttons and slots. I would have given it 5 stars but the hinge broke."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,184,"A. Soriano ""MuchoCrave""",0/0,2.0,1201392000,Difficult to open.,"Looks great and very sturdy, unfortunately is not very easy to pry open. If you need to open it constantly during the day, not a smooth process."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,53,Willie,0/0,5.0,1201392000,Solid protection,The Palm fits into the cover securely and perfectly. The cover snaps closed a bit stiffly at first but after a week clicks shut easily and securely. Light slim solid case that takes a dropping well. Front cover has clearance so Palm's screen is not impacted at all. Two slots in front cover hold standard SD cards. Looks like there is enough clearance so cards will not press onto Palm's screen but I haven't tested that. Recessed access to top and bottom connection points on the Palm provide protection without ever having to take the Palm out of the case. It's very functional.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,517,R. Bush,0/0,4.0,1201132800,Palm TX case,"Nice case but hinge is weak, breaks eaisly. I really like the case otherwise. There is open areas for the plug in. It is much better then the palm brand."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,922,Wax,0/0,1.0,1200441600,case closed NOT!,Okay so I guess I didn't read the 1 or 2 reviews that said the case doesn't close shut.It clicks shut then flips open. Anyway I will return what is essentially a pointless product now. Very disappointed.Seems the build quality is inconsistent as most reviews said it shut fine but 1 or 2 did report this problem
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,77,Om Girl,0/0,5.0,1194739200,Worth It,"The case design is awesome, but steer clear of the metallic version. It scratches easily. Now I've got the black version and LOVE it. I like how the case protects my entire Palm TX. Not one corner of my TX extends beyond the case so if I ever drop it, it may be jostled, but not totally destroyed. The cut outs give you ample room to work with when turning it off or on and using cords, memory cards, or the stylus. There's even a little cut-out in the back for the speaker. The case latch is solid and doesn't pop open. Inside, there's a soft felt lining and slots for 2 memory cards. I don't use the belt clip, so this case is just fine for me and the price is right too."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,953,JCQ,4/6,1.0,1194998400,BROKE MY PALM TX!!!!!!!,"Their DEFECTIVE product caused my palm tx to BREAK! I used the armor case and the belt clip that came with it the very day I got the package. My palm fell on the ground! Turns out the screw at the back of the armor case which was attatched to the belt clip was loose. Now my palm is broken. I emailed boxwave and this is the reply I got: ""Our liability policy prevents us from providing additional compensation for it. I am sorry for any inconvenience this may have caused you.""- All they offered was to replace the DEFECTIVE armor case with another one. As if I would ever trust their product again!!!"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,654,Linda,2/3,1.0,1189209600,What a joke,"I wish I could give this 0 stars. I got this for my Palm TX, but as another reviewer experienced, the damn case wouldn't close!! The screw on the back doesn't seem very stable either. I just sent BoxWave an email complaining about this and demanding all of my money back, including shipping charges. What a crappy product. I think I'm going to try the Rhinoskin one instead."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,892,CommaRN,0/0,2.0,1353974400,Bulky and heavy,Protection was my intention but I ended up carrying a brick in my pocket! It was easier to just carry the Palm TX without the cover. This was more of obstacle than protection.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,458,SergeK,0/0,5.0,1348617600,Excellent case for my PalmTX,"I was looking at this case for a long time and now I have it in my hands. It is pretty much what I wanted for a Palm case to be. It is sturdy, has nice padding and fits my Palm just perfect. It might feel slippery a bit as someone admitted before but I don't find it that much. And yes, SD card holder is very handy. Belt clip is bit bulky but serves its purpose when you need it. Otherwise just disconnect it. So in short it is just what I wanted."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,31,Satisified CatStop Customer,0/0,4.0,1335916800,like,Very sturdy case. I have a little difficulty opening the case without moving the palm pilot upwards. Also not easy to open latch. But the sleek design fits well inside pocket or purse. Opening at bottom is perfect access for charging the device.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,146,"R. Matejcak ""bentley""",0/0,4.0,1325894400,valuable little protective case,"Case is strong and competently does what it is suppose to do, protect the palm. Has a nice memory card holder built in. http://www.amazon.com/gp/product/B000FV8S58/ref=cm_cr_rev_prod_title"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,179,Peggy Wilson,0/0,5.0,1318204800,Wonderful case,"I really love this case, it is very nice looking and it keeps my TX nice and secure. The TX is easy to insert into the case and I also love the slot for carrying an SD card in the front of the case. I do not use the belt clip, so I cannot comment on that, but the case is wonderful."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,73,tonyhrpcha,0/0,5.0,1301961600,Great price !!!,This is a very good protective case. I like the belt clip attachment with easy access to remove. Although the button broke on the back of the hard shell case to the belt attachment. Is it possible by just buy the button for the back of the case?
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,36,penderkid,0/0,5.0,1298764800,Palm case,I love this case. It is very hard to keep my palm protected. I carry my palm in my pocket everyday at work. Befor this case sometimes my lab jacket would get caught in the car door and the door would get slamed on my palm. This case prevents any damage. I LOVE IT!
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,250,Super Reader,0/0,3.0,1296518400,Acceptable,"The aluminum case was disappointing. It looks like black plastic. Two of us struggled and struggled to get the Palm TX to fit in the case. After repeated attempts, we gave up and I e-mailed Boxwave. Finally after reading someone else's review, I realized that the funny piece in the middle of the case was supposed to slide into the TX. It worked fine after that. The box was labeled for the Palm Tungsten, not the TX. Simple instructions with the case, would've saved me a couple of hours of fiddling and e-mails. I agree with another reviewer who said the case is slippery also. I probably would not buy this again, but will keep it now that I have it."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,712,S. Varghese,5/5,5.0,1173312000,Great Protection,"A necessity for all clumpsy people who drop everything.The screw on the back of the case needs to be tightned properly, but besides that. It is definately worth the money to protect your pda."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,427,Brian,12/15,2.0,1153267200,I don't recommend it,"I bought the silver version of this case and was very disapointed. The belt clip is of such cheap construction that the case would easily fall off my belt. On the bright side, it protected my Palm from breaking, but I would have preferred it not to fall in the first place. The case also had a tendency to flip open while on my belt, causing the whole thing to pivot on its flimsy clip. I don't recommend this product."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,377,Timothy,3/3,5.0,1187395200,functional protection,"The metal is sturdy and the openings are perfect for maximum functionality in all the features of the PDA. I previously had a hard case made by Palm, which was a nice product, but I wasn't able to keep the unit protected and use the MP3 function."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,259,"H. Pelayo ""313 HTP DET""",3/3,5.0,1173312000,AWESOME! htp from 313DET,"functions exactly as stated in product description. i searched extensively online for similar cases and chose this one based on other reviews and price. no major complaints; however it can slide across smooth surfaces. i placed some sticky pads (available at most hardware stores) to prevent accidental slipping. otherwise, this case is highly recommended!"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,315,Brian Frederick,2/2,1.0,1188864000,Not good for the Palm TX,"I just got the newest version of the Palm TX--and I'm not sure if they've changed the dimensions or anything--but this case does not close when I put my Palm TX in it. That's right, it doesn't work with the new TX. There is a small piece of plastic that is supposed to keep the palm in the case, but this is preventing the case from closing because the palm is too large.FYI. I will probably keep the product and just break off the little piece of plastic. But just so you know, don't buy this hardcase if you're getting a NEW Palm TX (with wi-fi and such)."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,756,"Patricio E. Biondi ""Patricio""",4/5,5.0,1182384000,really are ARMOR CASE,"I think this product is a must have for those people who need simplicity to carry on your palm TX, and who wants to have a nice looking, excelent finishing and confortable case. I am satisfied about it and I feel more confortable than the existing PALM hard case.hope it would be useful for other customers"
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,628,Joseph Migliuri,1/1,5.0,1191888000,survived china,"i have a palm tx just for studying chinese using plecodict software.. my pda wouldn't have survived my travels over summer w/o this case. excellent construction and durability, still looks brand new after 5 months of wear and tear. love it."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,577,"Mudshark ""Mudshark""",1/1,5.0,1186531200,Nice,"I have never had a problem with this product. Very sturdy, and yes it has save my palm a few times. The only draw back I have found is the expansion cards do tend to slide down a bit. I have owned this case for over a year now."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,455,E. Nylund,1/1,5.0,1173312000,Great protection,The case provides great protection for my Palm TX. It doesn't add much bulk or weight and keeps it safe during my active day. I'm pretty tough on things and this case is just the extra protection I need.
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,436,"Elizabeth A. Kosin ""lajolla cove""",5/7,1.0,1174780800,lose the belt clip!!!!!!!!!!!!!!!!!!!!!,"I recently bought this product for my Palm TX and was equally disappointed as well as annoyed with the cheap belt clip. It isn't apparent in the photos, but there is a screw attached to the back of the case, which makes it impossible to lay flat. This I found extremely annoying. The clip (which you can take on and off) is extremely cheap and doesn't secure well. It flops and swirls around. Otherwise, the case would be fine. I do not recommend."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,918,D. K.,0/0,4.0,1161216000,Decent case,"This is a very nice looking case. The PDA fits snugly and doesnt slide around. The latch on my case seems very secure and takes some effort to open. As far as the button style swivel belt clip, I have never seen one that works well and Ive had them on various phones and pda cases. I dont rely on them.The main thing I dislike about this case is that it opens to the left, not the right like other cases Im used to. A minor thing that I can get used to."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,841,RJ,1/2,1.0,1223769600,Not Worth It,This case is not worth the money. The first problem was with the screw that hold the belt clip would not stay in the case. I glued that in place. Then the clip would not hold onto the case. Then the belt clip broke. The last thing was that slide that holds the Palm in the case broke. I would not recommend this case to anyone and would like to warn anyone that might want to try it. Look elsewhere!!!
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,206,Doctor Barb,0/1,1.0,1240704000,Does not fit,"The case looks really nice and seems well made. But I never used it because the case seems backward for my TX. While the TX fits well into it, I can't access the stylus or the ports for synching and charging. If I put it in backwards the stylus and ports are accessible but I can't see the screen when I open it."
65,"BoxWave Palm TX Armor Case - The Metal Case, Heavy Duty Protective Case (Black)",unknown,132,Robert Layden,2/6,5.0,1169769600,Perfect!,"This case is awesome for my Palm TX. Great fit, great protection, and a very inexpensive insurance policy againts accidental drops."
77,"VG936: 9"" Long Windshield Mount for Sony PSP",unknown,594,Glenn Wang,3/3,2.0,1204848000,Could be better,"I've had this windshield mount for a few months now, and while it works, I can't really say that I would recommend it to anyone else.As the other review said, it shakes quite a bit while driving. However, that is bearable compared to the real problem--the pivot head is just not very sturdy. Hitting the smallest bumps on the road, or even just turning, could cause the pivot head to swivel, leaving your PSP in a slanted position.The pivot head swivels while driving whether or not I have the PSP docked in the windshield mount, so it's not an issue of weight. I end up having to adjust its position every few minutes, which is not exactly the safest thing to have to do while driving."
77,"VG936: 9"" Long Windshield Mount for Sony PSP",unknown,909,"R. Garcia ""el Cubocabeza""",2/2,3.0,1182211200,Nice mount but....,"this is a nice product, but the only thing that i dont like about it is that it shakes too much, so you cant really watch anything while you are on the road. if the Arm would be smalle maybe it wont shake to hat much."
77,"VG936: 9"" Long Windshield Mount for Sony PSP",unknown,411,William Omar Moran,1/1,1.0,1227398400,Broken,"There were somo pieces broken and for sure people who buy this windshield mount is going to put in the windshield of their car, so I can't plug a radio freq. thing to it because this mount it's blocking the jack input. Not a good product at all."
77,"VG936: 9"" Long Windshield Mount for Sony PSP",unknown,618,"S. Mesa ""S. Mesa""",0/0,5.0,1239062400,"Excelent product, great deal!","this product are great for this car, you can listen the music, watch videos and you are boring play video games, it is portable!!!"
66,Naztech Cabrio Case - Small and Medium Flip Phones - Kyocera / Samsung / LG / Motorola / Nokia - Black,unknown,252,william,0/0,5.0,1176940800,NAZTECH CABRIO CASE,NICE CASE. GOOD QUALITY. PHONE FIT A BIT SNUG TO START BUT LOOSENING UPAND FITTING BETTER WITH TIME.
68,Nokia BH-600 Bluetooth Headset for all Bluetooth Enabled Phones,unknown,946,F. Shasha,1/1,5.0,1170720000,Bluetooth earphones BH-600,"This is my first Bluetooth earphones and I was warned that the sound was not that good. However, this BH-600 use DSP (digital signal processing) and sounds very good. People told me they could hear me much better and I could hear clearly. Jack Shasha"
68,Nokia BH-600 Bluetooth Headset for all Bluetooth Enabled Phones,unknown,172,V. Saboo,1/1,4.0,1170028800,"Effective, Compact, and Comfortable","I've used a bluetooth headset before but never cared for it and had to return it because of the poor fit. The Nokia BH-600 has worked well for me. It fits well, looks compact and stays in its place. The battery life could've been better (it gives me about 3 hours of talk-time and ~ 72 hours of standby time) - my techie friend tells me that the battery is compromised for compactness."
